filename,width,height,size,u,v,perpendicular_dist,parallel_dist,abs_dist,angle
1710225731.998646_F.jpg,0.027502610948350693,0.034431838989257814,0.0009469654719578102,0.7051888359917535,0.5698727501763238,2.199834,-2.272271,3.162670568522273,0.7692020619754015
1710225733.006103_F.jpg,0.02828521728515625,0.03713285658094618,0.0010503109168106069,0.7194199456108941,0.5747488233778212,1.87705,-2.276695,2.950704462586011,0.6894802299867614
1710225734.027250_F.jpg,0.031722344292534725,0.04149131774902344,0.0013162018667854784,0.736039055718316,0.5812280019124348,1.53497,-2.291249,2.75788957010628,0.5902564920749216
1710225735.064699_F.jpg,0.03365597195095486,0.045084381103515626,0.0015173586658460813,0.7549498664008246,0.5877566443549262,1.121343,-2.248383,2.512496017576545,0.4626335670789968
1710225736.180405_F.jpg,0.03792300754123264,0.050275421142578124,0.001906595175128637,0.7776612175835503,0.5965376959906684,0.778517,-2.241204,2.3725690904386747,0.3343259215500382
1710225737.131258_F.jpg,0.03991487291124132,0.05609397888183594,0.0022389840381543363,0.8038057115342881,0.6063005659315321,0.571563,-2.248408,2.3199187049189893,0.24893506992677408
1710225738.000202_F.jpg,0.04321780734592014,0.062055714925130206,0.0026819119323476183,0.8338623046875,0.6168919881184896,0.227244,-2.218932,2.230537840109421,0.10205563286764721
1710225739.027458_F.jpg,0.046034918891059026,0.07026685078938802,0.0032347287768196243,0.8672050476074219,0.6306270599365235,0.009395,-2.217472,2.2174919023096793,0.004236781247081604
1710225760.047601_F.jpg,0.01633512708875868,0.04308959113226996,0.0007038739473482789,0.9814495510525174,0.5754820505777994,0.777944,-4.855442,4.917368593312891,0.15887078401876298
1710225761.162141_F.jpg,0.016942596435546874,0.04170892503526476,0.0007066574846329685,0.9727498372395833,0.572970962524414,1.109809,-4.861191,4.986266534689256,0.22445302430535405
1710225761.989465_F.jpg,0.0178436279296875,0.040419218275282116,0.0007212254921129595,0.9605467054578993,0.5705100589328342,1.316,-4.865718,5.040542396957296,0.26414395923507356
1710225762.996901_F.jpg,0.021828036838107637,0.039459228515625,0.0008613174936423698,0.945267571343316,0.5679960462782118,1.610216,-4.891404,5.1496241278244765,0.3180196454510933
1710225764.023085_F.jpg,0.021393839518229166,0.03678304884168837,0.0007869306439102662,0.927390374077691,0.5651532067192926,1.943971,-4.878414,5.251470880071317,0.3791989880301243
1710225765.051690_F.jpg,0.021274566650390625,0.03483412000868055,0.0007410808078323801,0.9107433742947049,0.5625288221571181,2.301162,-4.884624,5.399527587819142,0.44026409963157304
1710225766.170406_F.jpg,0.02223358154296875,0.03295135498046875,0.0007326266379095613,0.8944158766004774,0.5601146697998047,2.612018,-4.824611,5.486301972517098,0.49621232500899687
1710225766.988498_F.jpg,0.021531846788194444,0.03134172227647569,0.0006748451621352154,0.8777699788411458,0.5577455732557509,2.844774,-4.804851,5.583845650022662,0.534562953778777
1710225768.003634_F.jpg,0.02062530517578125,0.029484685262044272,0.0006081306315415229,0.8609730190700955,0.5552527109781901,3.148381,-4.727409,5.679850242254807,0.5875301681514552
1710225769.014564_F.jpg,0.020897335476345487,0.028422970241970488,0.0005939643443806419,0.8454220241970486,0.553337139553494,3.481609,-4.662283,5.818804344620122,0.6414246326020818
1710225770.055799_F.jpg,0.020233154296875,0.027136993408203126,0.0005490669747814537,0.8292572021484375,0.5513351440429688,3.797714,-4.636091,5.992993524614974,0.6863169386255165
1710225771.154126_F.jpg,0.019387647840711807,0.025495741102430556,0.000494302449931885,0.8128739251030817,0.549305174085829,4.21485,-4.613656,6.249062506395339,0.7402563161380834
1710225771.992555_F.jpg,0.019398922390407986,0.02545623779296875,0.0004938235812975715,0.7994701809353298,0.5487677680121528,4.353283,-4.561567,6.305471146042777,0.7620386997806664
1710225772.999746_F.jpg,0.018709818522135418,0.023549058702256945,0.0004405986146863412,0.7857333713107639,0.5461268107096354,4.658461,-4.534904,6.501277811148897,0.798837155704481
1710225774.026983_F.jpg,0.01699922349717882,0.02257512410481771,0.00038375958013434514,0.7717702229817708,0.5450291951497396,5.063327,-4.503754,6.7765094555711345,0.8438210203371899
1710225775.049007_F.jpg,0.017758941650390624,0.021767976548936634,0.0003865762253796371,0.7599892510308159,0.5438532935248481,5.433996,-4.384332,6.98216868990144,0.8919022619440747
1710225776.168345_F.jpg,0.016312493218315974,0.020636155870225693,0.000336627152685168,0.7481943766276041,0.542088868882921,5.505865,-4.3923,7.043212952071306,0.8974292645600105
1710225777.133258_F.jpg,0.01534847683376736,0.01977691650390625,0.00030354554480355644,0.7372239006890191,0.5411875830756293,5.832536,-4.255127,7.219735589162875,0.9405121533020498
1710225777.997096_F.jpg,0.015099758572048611,0.018964936998155383,0.0002863659700062586,0.7268920050726997,0.5405434078640408,6.147534,-4.225845,7.459888755549978,0.9685735601095806
1710225779.023641_F.jpg,0.014519500732421874,0.01793251037597656,0.00026037109753815455,0.7165639241536458,0.5379472096761068,6.464946,-4.125024,7.668855832749238,1.0028605640624026
1710225780.054587_F.jpg,0.01475830078125,0.018111419677734376,0.00026729377917945386,0.7074056837293837,0.5385004255506728,6.6735,-4.084447,7.824213030446512,1.0215711007305321
1710225781.161811_F.jpg,0.013414171006944444,0.017088233100043402,0.00022922448101051057,0.6975688934326172,0.5369601779513888,7.007114,-4.059108,8.097901232088471,1.0457485771384802
1710225781.996644_F.jpg,0.014254464043511285,0.01670862833658854,0.00023817254184029513,0.6890767415364584,0.536449686686198,7.30841,-4.029845,8.345807777089346,1.0668801831520807
1710225782.994081_F.jpg,0.013432523939344618,0.01631868150499132,0.00021920107997433619,0.6812853495279948,0.5362044016520182,7.657599,-3.950494,8.61656690851043,1.094516103665745
1710225784.017954_F.jpg,0.012493896484375,0.015017022026909722,0.0001876211187077893,0.6733164893256294,0.5337352752685547,7.874137,-3.925654,8.79845400183947,1.108309085451934
1710225785.054385_F.jpg,0.012553320990668403,0.015257051255967881,0.00019152666178724533,0.6672839694552951,0.5343868255615234,8.212607,-3.847686,9.069266855211893,1.1326568006713957
1710225786.152637_F.jpg,0.011942291259765625,0.014273156060112847,0.00017045418686595642,0.6604917314317491,0.5335128360324436,8.641385,-3.787245,9.43486933710531,1.1577412100027353
1710225786.995248_F.jpg,0.010956700642903645,0.013104078504774306,0.00014357746537792046,0.6542104932996962,0.5311978658040365,8.988956,-3.728734,9.731638464960152,1.1775858728791522
1710225789.020590_F.jpg,0.010504362318250868,0.012773429022894965,0.00013417672650294988,0.6442605760362413,0.5311033036973741,9.514442,-3.748062,10.226073309301475,1.1955301909901541
1710225791.159347_F.jpg,0.009852939181857638,0.011828062269422743,0.00011654117817984732,0.6350273132324219,0.5291589101155599,10.171071,-3.773495,10.848499887176382,1.2155347188619876
1710225792.000126_F.jpg,0.009173583984375,0.011657460530598959,0.0001069406932219863,0.6323107825385199,0.5289327409532335,10.368966,-3.783918,11.037820950707617,1.2208856913654773
1710225793.001335_F.jpg,0.008769904242621527,0.011165618896484375,9.792140853177342e-05,0.6288067711724176,0.527942869398329,10.7027,-3.80965,11.360511450304516,1.2288287195269
1710225797.131203_F.jpg,0.008658218383789062,0.011253738403320312,9.743732472998088e-05,0.6179879082573785,0.5278035905626085,12.142635,-3.848453,12.737903094168757,1.2638741295941571
1710225841.989419_F.jpg,0.008238474527994791,0.01140946282280816,9.399656884380858e-05,0.7174611409505208,0.526069598727756,8.049253,-7.240396,10.826532597966212,0.8382511553488611
1710225844.020875_F.jpg,0.00900726318359375,0.012052324083116319,0.00010855845499059391,0.7286753336588542,0.5267930772569445,7.246866,-7.30776,10.291764816568438,0.7812143633671566
1710225845.050645_F.jpg,0.009872266981336806,0.012932586669921874,0.00012767394836474624,0.7352400885687934,0.5264385223388672,7.17684,-7.279691,10.222569806124143,0.7782837827243462
