filename,inference_time,robot_in_the_frame_or_not,detected_or_not,parallel_pixel_dist,size,perp_dist_to_the_robot_pred,dist_to_the_robot_gt,parallel_dist_to_the_robot_gt,perp_dist_to_the_robot_gt,angle
1708418669.157785_B.jpg,2022.4382877349854,0,0,,,,0.9802040603874276,0.02,0.98,1.5503909961083586
1708418669.217154_F.jpg,93.35088729858398,1,1,-4.24698723687066,92.29330641133453,1.2037513256072998,0.9802040603874276,0.02,0.98,1.5503909961083586
1708418670.205907_B.jpg,77.03542709350586,0,0,,,,0.9802040603874276,0.02,0.98,1.5503909961083586
1708418670.345612_F.jpg,95.70646286010742,1,1,-4.234737820095486,92.22901315337771,1.203733205795288,0.9802040603874276,0.02,0.98,1.5503909961083586
1708418671.294801_B.jpg,89.0340805053711,0,0,,,,0.9802040603874276,0.02,0.98,1.5503909961083586
1708418671.306288_F.jpg,92.00716018676758,1,1,-4.239569769965278,92.34885844412076,1.203766942024231,0.9802040603874276,0.02,0.98,1.5503909961083586
1708418672.152116_B.jpg,77.68106460571289,0,0,,,,1.0695996746376657,0.043592,1.068711,1.5300296008679632
1708418672.180589_F.jpg,104.57682609558105,1,1,-4.331800672743055,92.29478740469656,1.203751802444458,1.0695996746376657,0.043592,1.068711,1.5300296008679632
1708418673.164575_B.jpg,88.25373649597168,0,0,,,,1.2424134226677526,0.04724,1.241515,1.532764388897168
1708418673.184593_F.jpg,93.00518035888672,1,1,-4.335361056857639,92.26852936647188,1.2037444114685059,1.2424134226677526,0.04724,1.241515,1.532764388897168
1708418674.158175_B.jpg,87.31698989868164,0,0,,,,1.346532484584015,0.063846,1.345018,1.5233634219114838
1708418674.220994_F.jpg,93.16658973693848,1,1,-4.319085015190972,92.41035596060101,1.2037842273712158,1.346532484584015,0.063846,1.345018,1.5233634219114838
1708418675.204729_B.jpg,80.2009105682373,0,0,,,,1.5063385752851184,0.076476,1.504396,1.520005028793383
1708418675.350579_F.jpg,91.84932708740234,1,1,-5.975511338975695,80.3945709463104,1.2011760473251343,1.5063385752851184,0.076476,1.504396,1.520005028793383
1708418676.168288_F.jpg,91.88342094421387,1,1,-8.051639133029514,64.88649312587869,1.3064067363739014,1.6146653372885045,0.029271,1.6144,1.5526671189688712
1708418676.307934_B.jpg,79.93102073669434,0,0,,,,1.6146653372885045,0.029271,1.6144,1.5526671189688712
1708418677.151221_B.jpg,88.3784294128418,0,0,,,,1.7783557300500932,0.028271,1.778131,1.5866942657995486
1708418677.181700_F.jpg,92.01169013977051,1,1,-8.569166395399305,51.32457772560883,1.5279226303100586,1.7783557300500932,0.028271,1.778131,1.5866942657995486
1708418678.159528_B.jpg,88.24586868286133,0,0,,,,1.9500289530448,0.077407,1.948492,1.6105020670101575
1708418678.178074_F.jpg,90.39616584777832,1,1,-8.811272515190971,43.945121368677874,1.6711291074752808,1.9500289530448,0.077407,1.948492,1.6105020670101575
1708418679.156027_B.jpg,91.13502502441406,0,0,,,,2.1283756810894547,0.168163,2.121722,1.6498887806022706
1708418679.214430_F.jpg,91.8738842010498,1,1,-2.2785186767578125,37.605401826124165,1.8215678930282593,2.1283756810894547,0.168163,2.121722,1.6498887806022706
1708418680.202755_B.jpg,86.51614189147949,0,0,,,,2.302053802163842,0.267971,2.286404,1.6874660133155912
1708418680.343688_F.jpg,92.77939796447754,1,1,6.425899929470486,32.63473053229973,1.9495896100997925,2.302053802163842,0.267971,2.286404,1.6874660133155912
1708418681.297503_B.jpg,66.34354591369629,0,0,,,,2.4259682896247843,0.321856,2.404523,1.7038597959281956
1708418681.310058_F.jpg,91.29047393798828,1,1,15.006934271918404,28.680408297966803,2.0510001182556152,2.4259682896247843,0.321856,2.404523,1.7038597959281956
1708418682.151277_B.jpg,86.63249015808105,0,0,,,,2.4960627689819823,0.389263,2.465523,1.7273862902688146
1708418682.178638_F.jpg,94.6044921875,1,1,23.707411024305557,24.2522319953423,2.158820629119873,2.4960627689819823,0.389263,2.465523,1.7273862902688146
1708418683.162098_B.jpg,80.49345016479492,0,0,,,,2.7102941378206533,0.496527,2.664424,1.75503730543959
1708418683.179123_F.jpg,90.18921852111816,1,1,30.639817979600693,20.891131131469997,2.2068300247192383,2.7102941378206533,0.496527,2.664424,1.75503730543959
1708418684.152959_B.jpg,87.2812271118164,0,0,,,,2.897959958620029,0.609374,2.833167,1.7826544976245704
1708418684.214354_F.jpg,91.40443801879883,1,1,38.9275868733724,18.805542081827298,2.2366204261779785,2.897959958620029,0.609374,2.833167,1.7826544976245704
1708418685.197345_B.jpg,87.03851699829102,0,0,,,,3.109073548739077,0.738038,3.020205,1.8104662205535766
1708418685.336207_F.jpg,91.23635292053223,1,1,46.96061876085069,16.151330921436763,2.2745323181152344,3.208876581835144,0.802453,3.106921,1.8235518501103105
1708418686.170039_F.jpg,84.34557914733887,1,1,53.925111558702255,14.751258121234262,2.2945308685302734,3.3072575453169657,0.850384,3.19606,1.8308440117675355
1708418686.302601_B.jpg,86.41862869262695,0,0,,,,3.3072575453169657,0.850384,3.19606,1.8308440117675355
1708418687.152966_B.jpg,83.16159248352051,0,0,,,,3.410024388631993,0.920939,3.283312,1.8442601443351816
1708418687.178556_F.jpg,99.04766082763672,1,1,60.981411404079864,13.131585120464917,2.32230806350708,3.410024388631993,0.920939,3.283312,1.8442601443351816
