filename,inference_time,robot_in_the_frame_or_not,detected_or_not,parallel_pixel_dist,size,perp_dist_to_the_robot_pred,dist_to_the_robot_gt,parallel_dist_to_the_robot_gt,perp_dist_to_the_robot_gt,angle
1708418297.185599_F.jpg,113.69061470031738,1,0,,,,13.240208197050228,7.732556,10.74759,0.947123184278313
1708418298.170870_B.jpg,113.65866661071777,0,0,,,,13.027864007443199,7.636705,10.554903,0.9444575690914151
1708418298.193347_F.jpg,91.91226959228516,1,0,,,,13.027864007443199,7.636705,10.554903,0.9444575690914151
1708418299.174812_B.jpg,89.45202827453613,0,0,,,,12.942085028846627,7.64317,10.444114,0.9390348943833338
1708418299.232351_F.jpg,94.82622146606445,1,1,-152.962154812283,0.8101461069600191,10.403403282165527,12.942085028846627,7.64317,10.444114,0.9390348943833338
1708418300.210479_B.jpg,89.46537971496582,0,0,,,,12.721535417753472,7.553016,10.23667,0.9351236926281283
1708418300.334644_F.jpg,84.51199531555176,1,1,-153.11436123318143,0.7638885452858327,11.001175880432129,12.721535417753472,7.553016,10.23667,0.9351236926281283
1708418301.164197_F.jpg,109.36903953552246,1,1,-154.76904975043402,0.723497446597321,11.523138999938965,12.530373288627478,7.507557,10.03229,0.9283589055874768
1708418301.296871_B.jpg,88.13738822937012,0,0,,,,12.530373288627478,7.507557,10.03229,0.9283589055874768
1708418302.161415_B.jpg,93.19043159484863,0,0,,,,12.327566118359496,7.450475,9.82137,0.9218149522688933
1708418302.185296_F.jpg,93.64795684814453,1,1,-154.52130635579428,0.7915295391285326,10.643980979919434,12.327566118359496,7.450475,9.82137,0.9218149522688933
1708418303.174850_B.jpg,89.6902084350586,0,0,,,,12.156773705646494,7.410573,9.636937,0.9152607971196984
1708418303.199631_F.jpg,97.05924987792969,1,1,-155.78036838107639,0.8211111194270169,10.26170539855957,12.156773705646494,7.410573,9.636937,0.9152607971196984
1708418304.171399_B.jpg,87.16869354248047,0,0,,,,11.979463228965018,7.358438,9.453091,0.9093555722086644
1708418304.226210_F.jpg,100.88753700256348,1,1,-156.81063334147134,0.8729065293776745,9.592825889587402,11.979463228965018,7.358438,9.453091,0.9093555722086644
1708418305.210347_B.jpg,93.20807456970215,0,0,,,,11.799448282876662,7.314965,9.258416,0.9021284696432038
1708418305.332580_F.jpg,91.49575233459473,1,1,-158.8868670993381,0.8654156982730556,9.689170837402344,11.799448282876662,7.314965,9.258416,0.9021284696432038
1708418306.180268_F.jpg,89.80035781860352,1,0,,,,11.598394273009088,7.250271,9.052973,0.8955240105457355
1708418306.312466_B.jpg,89.10322189331055,0,0,,,,11.598394273009088,7.250271,9.052973,0.8955240105457355
1708418307.169504_B.jpg,90.28506278991699,0,0,,,,11.401444949892843,7.185499,8.852206,0.8889507164291676
1708418307.192777_F.jpg,94.00153160095215,1,0,,,,11.401444949892843,7.185499,8.852206,0.8889507164291676
1708418308.168571_B.jpg,93.39499473571777,0,0,,,,11.225784426548463,7.108323,8.688497,0.8850976529311642
1708418308.191129_F.jpg,119.34685707092285,1,0,,,,11.225784426548463,7.108323,8.688497,0.8850976529311642
1708418309.174859_B.jpg,107.95998573303223,0,0,,,,11.037754095186664,7.060091,8.484523,0.876778045057088
1708418309.227850_F.jpg,120.30029296875,1,1,-166.25179714626736,0.8795442695069747,9.54325008392334,11.037754095186664,7.060091,8.484523,0.876778045057088
1708418310.208023_B.jpg,109.04693603515625,0,0,,,,10.865237595212449,7.010947,8.300603,0.869427486436678
1708418310.343082_F.jpg,105.98182678222656,1,1,-167.9229736328125,0.928042028950855,9.387106895446777,10.865237595212449,7.010947,8.300603,0.869427486436678
1708418311.176575_F.jpg,116.7299747467041,1,1,-169.34933132595486,1.0498301641667767,9.012282371520996,10.700571171342817,6.960643,8.127218,0.862563417804524
1708418311.310911_B.jpg,111.6337776184082,0,0,,,,10.700571171342817,6.960643,8.127218,0.862563417804524
1708418312.159731_B.jpg,103.96504402160645,0,0,,,,10.481771476982933,6.880813,7.907082,0.8546863313802046
1708418312.182149_F.jpg,115.70024490356445,1,1,-171.772829691569,1.095528908384343,8.871455192565918,10.481771476982933,6.880813,7.907082,0.8546863313802046
1708418313.172970_B.jpg,114.54010009765625,0,0,,,,10.380276302435307,6.82875,7.81782,0.8528249161300973
1708418313.192589_F.jpg,97.03183174133301,1,0,,,,10.294255006722778,6.807674,7.721869,0.8482350645605709
1708418314.177490_B.jpg,91.09187126159668,0,0,,,,10.206130891163998,6.775396,7.632766,0.8448339316368203
1708418314.235936_F.jpg,92.22984313964844,1,0,,,,10.10073171437248,6.734617,7.527929,0.8409629549781342
1708418315.214040_B.jpg,92.31710433959961,0,0,,,,9.929321496573268,6.681886,7.344646,0.8326135001948122
1708418315.353990_F.jpg,99.94745254516602,1,1,-178.07935078938803,1.247165634808487,8.404160499572754,9.929321496573268,6.681886,7.344646,0.8326135001948122
1708418316.180326_F.jpg,96.75288200378418,1,1,-180.02098931206598,1.222728042598141,8.479469299316406,9.846624397840309,6.64114,7.269888,0.8305652337056085
1708418316.314069_B.jpg,91.3228988647461,0,0,,,,9.737678605942383,6.609018,7.151452,0.824797493232581
1708418317.160570_B.jpg,95.21961212158203,0,0,,,,9.640391168977326,6.567964,7.05684,0.8212641000838122
1708418317.185840_F.jpg,98.11568260192871,1,1,-181.68277740478516,1.2386257787534025,8.430477142333984,9.640391168977326,6.567964,7.05684,0.8212641000838122
1708418318.175445_B.jpg,88.74630928039551,0,0,,,,9.464060762700331,6.494228,6.88429,0.814545751384388
1708418318.192479_F.jpg,102.6759147644043,1,1,-184.09415351019965,1.3150505348069903,8.194961547851562,9.464060762700331,6.494228,6.88429,0.814545751384388
1708418319.170155_B.jpg,90.79813957214355,0,0,,,,9.276481643427642,6.430891,6.685563,0.8048119473612836
1708418319.229349_F.jpg,93.1086540222168,1,0,,,,9.276481643427642,6.430891,6.685563,0.8048119473612836
1708418320.214986_B.jpg,90.2256965637207,0,0,,,,9.105791486826062,6.384605,6.492477,0.7937750205767136
1708418320.350023_F.jpg,95.31521797180176,1,1,-188.4534411960178,1.5234893842716701,7.551565170288086,8.99774086006093,6.340753,6.383901,0.7887890481025684
1708418321.185103_F.jpg,98.8919734954834,1,1,-191.3935343424479,1.40158984151505,7.927884578704834,8.929309292521845,6.318541,6.309406,0.7846747680263283
1708418321.317837_B.jpg,90.12174606323242,0,0,,,,8.825624660558935,6.276071,6.205045,0.7797075478052593
1708418322.159122_B.jpg,91.22586250305176,0,0,,,,8.743441755477589,6.243698,6.120785,0.7754576789067983
1708418322.181593_F.jpg,96.10557556152344,1,1,-192.91057586669922,1.4098613268557798,7.902349472045898,8.743441755477589,6.243698,6.120785,0.7754576789067983
1708418323.162147_B.jpg,107.00678825378418,0,0,,,,8.547853644115463,6.167933,5.917973,0.7647191700623962
1708418323.182071_F.jpg,116.65153503417969,1,1,-196.04975382486978,1.6463969425886817,7.181577205657959,8.547853644115463,6.167933,5.917973,0.7647191700623962
1708418324.178078_B.jpg,110.68034172058105,0,0,,,,8.374060567951009,6.101856,5.735176,0.754430706423244
1708418324.238048_F.jpg,104.98189926147461,1,1,-198.6986372205946,1.7826441617216915,6.8689117431640625,8.374060567951009,6.101856,5.735176,0.754430706423244
1708418325.200880_B.jpg,132.21979141235352,0,0,,,,8.194441975177199,6.026135,5.552889,0.7445499231101015
1708418325.333847_F.jpg,114.11666870117188,1,1,-201.6855239868164,1.8130083604145186,6.804708003997803,8.194441975177199,6.026135,5.552889,0.7445499231101015
1708418326.178213_F.jpg,117.6295280456543,1,1,-204.48235405815973,1.8964113616675604,6.628354549407959,8.076091860431566,5.9957,5.410623,0.7341489852343714
